mml	2.0	1.0	[1, 1, 2, 3, 3, 2, 1, 2, 4, 1]
mofo	-2.4	2.2	[-4, -4, -4, 0, -3, -2, -2, -4, 3, -4]
muah	2.8	1.07703	[1, 2, 4, 4, 4, 2, 4, 2, 2, 3]
mubar	-1.0	2.36643	[-4, -2, -3, -2, -2, -2, 1, 4, 2, -2]
musm	0.9	2.07123	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]
mwah	2.5	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]
n1	1.9	1.04403	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]
nbd	1.3	1.34536	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]
nbif	-0.5	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]
nfc	-2.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]
nfw	-2.4	1.0198	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]
nh	2.2	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]
nimby	-0.8	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]
nimjd	-0.7	0.78102	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]
nimq	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
nimy	-1.4	1.68523	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]
nitl	-1.5	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]
nme	-2.1	1.13578	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]
noyb	-0.7	1.67631	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]
np	1.4	1.0198	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]
ntmu	1.4	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]
o-8	-0.5	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]
o-:	-0.3	1.18743	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]
o-|	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]
o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
O.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o.O	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o:	-0.2	0.87178	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]
o:)	1.5	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]
o:-)	2.0	1.18322	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]
o:-3	2.2	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]
o:3	2.3	0.78102	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]
o:<	-0.3	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]
o;^)	1.6	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]
ok	1.6	1.42829	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]
o_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
O_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
o_O	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
pita	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
pls	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
plz	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
pmbi	0.8	1.32665	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]
pmfji	0.3	0.78102	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]
pmji	0.7	1.00499	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]
po	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
ptl	2.6	1.11355	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]
pu	-1.1	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]
qq	-2.2	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]
qt	1.8	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]
r&r	2.4	1.0198	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]
rofl	2.7	0.78102	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]
roflmao	2.5	1.11803	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]
rotfl	2.6	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]
rotflmao	2.8	1.07703	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]
rotflmfao	2.5	1.11803	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]
rotflol	3.0	1.09545	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]
rotgl	2.9	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]
rotglmao	1.8	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]
s:	-1.1	0.83066	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]
sapfu	-1.1	1.57797	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]
sete	2.8	0.87178	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]
sfete	2.7	0.78102	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]
sgtm	2.4	1.0198	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]
slap	0.6	2.15407	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]
slaw	2.1	1.04403	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]
smh	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]
snafu	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
sob	-2.8	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]
swak	2.3	1.00499	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]
tgif	2.3	1.34536	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]
thks	1.4	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]
thx	1.5	0.92195	[0, 1, 3, 2, 1, 2, 1, 1, 3, 1]
tia	2.3	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]
tmi	-0.3	1.61555	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]
tnx	1.1	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]
true	1.8	1.32665	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]
tx	1.5	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]
txs	1.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]
ty	1.6	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]
tyvm	2.5	1.11803	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]
urw	1.9	1.13578	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]
vbg	2.1	1.75784	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]
vbs	3.1	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]
vip	2.3	1.00499	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]
vwd	2.6	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]
vwp	2.1	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]
wag	-0.2	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]
wd	2.7	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]
wilco	0.9	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]
wp	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
wtf	-2.8	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]
wtg	2.1	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]
wth	-2.4	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]
x-d	2.7	0.78102	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]
x-p	1.8	0.87178	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]
xd	2.7	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]
xlnt	3.0	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]
xoxo	3.0	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]
xoxozzz	2.3	0.78102	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]
xp	1.2	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
xqzt	1.6	1.42829	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]
xtc	0.8	1.93907	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]
yolo	1.1	0.83066	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]
yoyo	0.4	1.85472	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]
yvw	1.6	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]
yw	1.8	1.32665	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]
ywia	2.5	1.11803	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]
zzz	-1.2	0.87178	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]
[-;	0.5	1.28452	[1, -1, -1, 1, 1, 1, 2, -2, 2, 1]
[:	1.3	0.45826	[1, 1, 2, 1, 2, 2, 1, 1, 1, 1]
[;	1.0	1.34164	[2, 1, 2, 2, 1, 2, 2, -2, -1, 1]
[=	1.7	0.64031	[2, 2, 1, 1, 1, 2, 2, 3, 2, 1]
\-:	-1.0	1.18322	[-3, -1, -1, -1, -1, -1, 2, -2, -1, -1]
\:	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
\:<	-1.7	1.18743	[-1, -3, -2, -2, -3, -3, -2, -1, 1, -1]
\=	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]
\^:	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
\o/	2.2	0.9798	[2, 1, 1, 2, 4, 2, 2, 4, 2, 2]
\o:	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]
]-:	-2.1	0.53852	[-2, -3, -3, -2, -2, -2, -1, -2, -2, -2]
]:	-1.6	0.66332	[-1, -2, -1, -2, -3, -2, -1, -1, -1, -2]
]:<	-2.5	0.80623	[-2, -2, -2, -3, -4, -2, -2, -2, -2, -4]
^<_<	1.4	1.11355	[3, 1, 3, 2, 1, 1, 1, -1, 2, 1]
^urs	-2.8	0.6	[-2, -3, -3, -2, -3, -3, -2, -3, -4, -3]
abandonar	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]
abandonan	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]
abandonado	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandoné	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonaste	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonados	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonamos	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonaron	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonó	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonador	-1.9	0.83066	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]
abandonadores	-1.9	0.83066	[-2, -3, -2, -3, -2, -1, -2, -2, 0, -2]
abandonando	-1.6	0.8	[-3, -2, -3, -2, -1, -1, -1, -1, -1, -1]
abandono	-2.4	1.0198	[-4, -2, -1, -4, -2, -1, -2, -3, -3, -2]
abandonos	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
abandona	-1.3	0.9	[-2, -1, -1, -2, -1, -2, -1, -2, 1, -2]
abducido	-2.3	1.18743	[-3, -1, 0, -3, -1, -3, -4, -2, -3, -3]
abducción	-2.8	0.87178	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]
abduccion	-2.8	0.87178	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]
abducciones	-2.0	1.41421	[-3, -4, -1, -3, -1, -3, 1, -2, -1, -3]
aborrecer	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
aborrecemos	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
aborrecen	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
aborrecido	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
aborreciste	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
aborrecí	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
aborreci	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
aborrecimos	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
aborrecieron	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
aborrecedor	-3.1	1.3	[-4, -4, -4, -2, 0, -4, -2, -3, -4, -4]
aborrece	-2.9	1.51327	[0, -4, -3, -3, -4, -4, 0, -4, -3, -4]
habilidades	1.0	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
habilidad	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
a-bordo	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
ausente	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]
ausentes	-0.8	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]
absolver	1.2	1.46969	[2, -3, 2, 2, 1, 1, 2, 1, 2, 2]
absuelto	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absolví	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absolvi	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absolviste	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absolvió	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absolvio	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absolvimos	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absolvieron	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
absuelvo	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
absuelves	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
absuelve	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
absuelvemos	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
absuelven	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
absolviendo	1.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]
abusar	-3.2	0.6	[-4, -2, -3, -4, -3, -4, -3, -3, -3, -3]
abusado	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
abusada	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
abusador	-2.6	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]
abusadora	-2.6	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]
abusadores	-2.6	1.0198	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]
abusadoras	-2.6	1.0198	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]
abusa	-2.6	0.66332	[-3, -2, -3, -3, -3, -3, -1, -2, -3, -3]
abusando	-2.0	1.41421	[-1, -2, -2, -4, -4, -2, -3, -1, 1, -2]
abusivo	-3.2	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]
abusiva	-3.2	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]
abusadamente	-2.8	0.6	[-3, -4, -3, -2, -3, -2, -2, -3, -3, -3]
abuso	-2.5	0.92195	[-2, -4, -2, -3, -2, -3, -4, -2, -1, -2]
abusividad	-3.0	0.63246	[-3, -3, -4, -3, -4, -2, -2, -3, -3, -3]
aceptar	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
acepto	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
aceptas	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
aceptan	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
aceptamos	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
aceptabilidades	1.6	0.66332	[0, 2, 2, 2, 1, 2, 2, 2, 1, 2]
aceptable	1.3	0.45826	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]
aceptabilidad	1.3	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]
aceptablemente	1.5	0.67082	[3, 2, 1, 1, 1, 2, 1, 1, 2, 1]
aceptación	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
aceptacion	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
aceptaciones	1.7	0.78102	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]
aceptante	1.6	0.8	[0, 1, 2, 2, 2, 1, 2, 1, 3, 2]
aceptado	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
aceptando	1.6	0.66332	[2, 2, 2, 1, 1, 2, 1, 3, 1, 1]
acepta	1.3	0.45826	[1, 2, 1, 1, 1, 2, 2, 1, 1, 1]
accidente	-2.1	0.83066	[-2, -2, -1, -3, -4, -2, -2, -1, -2, -2]
accidental	-0.3	0.45826	[-1, -1, 0, 0, 0, 0, 0, 0, -1, 0]
accidentalmente	-1.4	0.91652	[-2, 0, -2, 0, -3, -1, -1, -1, -2, -2]
accidentes	-1.3	0.78102	[-1, -1, -1, -1, -2, 0, -3, -1, -2, -1]
lograr	1.8	0.6	[1, 2, 3, 2, 2, 2, 1, 1, 2, 2]
logrado	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
logró	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
lograron	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
logré	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
logre	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
lograste	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
logra	1.7	0.9	[2, 2, 1, 0, 2, 3, 3, 1, 1, 2]
acusación	-1.0	1.09545	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]
acusacion	-1.0	1.09545	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]
acusaciones	-1.3	1.26886	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]
acusar	-0.8	1.53623	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]
acusan	-0.8	1.53623	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]
acusado	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
acusada	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
acusa	-1.4	1.0198	[-2, -1, -2, 1, -2, -3, -1, -2, -1, -1]
acusando	-0.7	1.34536	[-2, -1, -1, 1, -3, -1, -1, 2, -1, 0]
dolor	-1.6	1.2	[-1, -2, -2, -2, -1, -4, -1, 1, -2, -2]
dolido	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
dolia	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
dolía	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
duele	-1.0	0.7746	[-1, -2, -1, -1, -1, 1, -2, -1, -1, -1]
realizable	1.3	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
doliendo	-2.2	0.74833	[-2, -3, -2, -1, -3, -3, -2, -3, -1, -2]
acrónimo	-1.7	1.73494	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]
acronimo	-1.7	1.73494	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]
activo	1.7	1.26886	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]
activa	1.7	1.26886	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]
activamente	1.3	0.78102	[0, 1, 0, 2, 2, 1, 1, 2, 2, 2]
adecuado	0.9	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]
adecuada	0.9	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]
admirabilidad	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
admirable	2.6	0.66332	[2, 3, 3, 3, 4, 3, 2, 2, 2, 2]
admirablemente	2.5	0.67082	[2, 3, 3, 3, 4, 2, 2, 2, 2, 2]
admirante	1.3	1.18743	[0, 0, 1, 3, 3, 2, 2, 0, 2, 0]
admirantes	1.5	0.80623	[2, 2, 0, 2, 2, 0, 1, 2, 2, 2]
admirantazgos	1.6	0.66332	[2, 2, 2, 1, 0, 2, 2, 2, 1, 2]
admiración	2.5	0.80623	[3, 1, 1, 3, 3, 2, 3, 3, 3, 3]
admiracion	2.5	0.80623	[3, 1, 1, 3, 3, 2, 3, 3, 3, 3]
admiraciones	1.6	0.66332	[2, 2, 1, 1, 2, 2, 2, 2, 2, 0]
admirar	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
admiro	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
admiras	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
admiramos	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
admiraman	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
admiraba	2.3	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]
admirabas	2.3	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]
admiraban	2.3	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]
admirador	1.8	0.74833	[2, 1, 1, 2, 3, 2, 3, 1, 1, 2]
admiradora	1.8	0.74833	[2, 1, 1, 2, 3, 2, 3, 1, 1, 2]
admiradores	1.7	1.00499	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]
admiradoras	1.7	1.00499	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]
admira	1.5	0.67082	[3, 1, 1, 2, 1, 2, 2, 1, 1, 1]
admirando	1.6	0.8	[1, 2, 1, 1, 3, 3, 2, 1, 1, 1]
admirable	2.3	0.64031	[1, 3, 3, 2, 2, 2, 2, 3, 3, 2]
admitir	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
admito	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
admites	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
admiten	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
admite	1.2	0.87178	[1, 2, 2, 2, 0, 0, 1, 2, 0, 2]
admitido	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
admitió	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
admitio	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
admitieron	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
admitiste	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
amonestado	-1.9	0.9434	[-2, -2, -2, -1, -2, -3, -1, -1, -1, -4]
amonestada	-1.9	0.9434	[-2, -2, -2, -1, -2, -3, -1, -1, -1, -4]
adoptar	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
adopto	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
adoptas	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
adoptan	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
adoptamos	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
adopta	0.7	0.64031	[0, 0, 1, 2, 1, 0, 1, 1, 0, 1]
adorabilidad	2.2	0.74833	[2, 2, 2, 2, 1, 2, 3, 2, 4, 2]
adorable	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]
adorablemente	2.1	0.7	[3, 1, 2, 3, 2, 2, 1, 3, 2, 2]
adoración	2.9	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]
adoracion	2.9	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]
adoraciones	2.2	0.87178	[2, 2, 3, 1, 3, 1, 3, 3, 1, 3]
adorar	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
adoro	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
adoras	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
adoramos	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
adoraron	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
adorado	1.8	0.87178	[2, 3, 3, 2, 2, 1, 1, 0, 2, 2]
adorador	1.7	1.1	[2, 4, 3, 1, 2, 1, 1, 0, 2, 1]
adoradora	1.7	1.1	[2, 4, 3, 1, 2, 1, 1, 0, 2, 1]
adoradores	2.1	0.7	[3, 2, 1, 2, 2, 2, 3, 2, 3, 1]
adoradoras	2.1	0.7	[3, 2, 1, 2, 2, 2, 3, 2, 3, 1]
adora	1.6	0.66332	[2, 1, 3, 2, 2, 1, 1, 1, 2, 1]
adorando	2.6	0.66332	[2, 3, 3, 3, 1, 3, 3, 2, 3, 3]
adorablemente	2.4	0.8	[2, 3, 2, 3, 3, 3, 3, 1, 1, 3]
adornar	0.9	0.53852	[1, 1, 1, 0, 2, 1, 1, 0, 1, 1]
adornado	0.8	1.249	[1, 1, 0, 2, -1, 3, -1, 2, 1, 0]
adornada	0.8	1.249	[1, 1, 0, 2, -1, 3, -1, 2, 1, 0]
adornador	1.3	0.78102	[1, 1, 1, 2, 1, 3, 1, 2, 1, 0]
adornadora	1.3	0.78102	[1, 1, 1, 2, 1, 3, 1, 2, 1, 0]
adornadores	0.9	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]
adornadoras	0.9	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]
adornando	1.0	0.7746	[0, 0, 1, 1, 1, 2, 2, 1, 0, 2]
adorno	1.3	0.78102	[1, 3, 1, 0, 2, 2, 1, 1, 1, 1]
adornos	0.8	1.16619	[2, -1, 0, 0, 2, 1, 2, -1, 1, 2]
adorna	0.5	1.56525	[3, -1, 1, 0, 2, -1, 3, -1, 0, -1]
